141,,2022-10-24 16:11:15.591+07,,::1,GET,/product/picture/4,304,132.603,134.222
142,,2022-10-24 16:11:15.85+07,,::1,GET,/product/picture/5,304,375.397,386.03
143,,2022-10-24 16:11:16.306+07,,::1,GET,/product/picture/6,304,836.134,837.469
144,,2022-10-24 16:11:16.937+07,,::1,GET,/product/picture/7,304,1458.175,1464.154
145,,2022-10-24 16:11:17.841+07,,::1,GET,/product/picture/8,304,2357.744,2359.313
146,,2022-10-24 16:11:18.798+07,,::1,GET,/product/picture/9,304,3298.223,3300.054
147,,2022-10-24 16:11:19.182+07,,::1,GET,/product/picture/11,304,2728.199,2729.289
148,,2022-10-24 16:11:19.205+07,,::1,GET,/product/picture/12,304,2212.241,2217.155
149,,2022-10-24 16:11:19.221+07,,::1,GET,/product/picture/10,304,2769.112,2771.363
150,,2022-10-24 16:11:19.363+07,,::1,GET,/logs,200,193.903,199.299
151,,2022-10-24 16:12:13.284+07,,::1,GET,/logs,200,328.44,330.352
152,,2022-10-24 16:15:15.666+07,,::1,GET,/payments,304,332.351,333.444
153,,2022-10-24 16:15:51.16+07,,::1,GET,/logs,200,404.174,405.969
154,,2022-10-24 16:29:29.126+07,,::1,GET,/products,304,272.744,273.804
155,,2022-10-24 16:29:29.407+07,,::1,GET,/product/picture/3,304,36.873,38.121
156,,2022-10-24 16:29:29.623+07,,::1,GET,/product/picture/4,304,171.186,174.523
157,,2022-10-24 16:29:29.686+07,,::1,GET,/product/picture/5,304,226.284,233.092
158,,2022-10-24 16:29:29.974+07,,::1,GET,/product/picture/6,304,516.065,517.522
159,,2022-10-24 16:29:30.235+07,,::1,GET,/product/picture/7,304,770.397,774.773
160,,2022-10-24 16:29:30.686+07,,::1,GET,/product/picture/8,304,1219.655,1220.898
161,,2022-10-24 16:29:32.321+07,,::1,GET,/product/picture/9,304,2644.918,2646.363
162,,2022-10-24 16:29:32.907+07,,::1,GET,/sellings,304,1845.083,1847.894
163,,2022-10-24 16:29:33.049+07,,::1,GET,/product/picture/10,304,2680.597,2690.617
164,,2022-10-24 16:29:33.13+07,,::1,GET,/product/picture/11,304,2767.31,2769.107
165,,2022-10-24 16:29:33.163+07,,::1,GET,/product/picture/12,304,2240.051,2241.251
166,,2022-10-24 16:29:35.732+07,,::1,GET,/logs,200,51.022,52.518
167,,2022-10-24 16:29:36.868+07,,::1,GET,/payments,304,34.617,35.879
168,,2022-10-24 16:29:39.437+07,,::1,GET,/payments,304,36.093,37.764
169,,2022-10-24 16:29:41.165+07,,::1,GET,/logs,200,32.378,34.087
170,,2022-10-24 16:42:52.575+07,,::1,GET,/logs,200,318.59,320.474
171,,2022-10-24 16:44:00.225+07,,::1,GET,/logs,200,315.802,318.55
172,,2022-10-24 16:46:04.389+07,,::1,GET,/sellings,304,428.037,429.922
173,,2022-10-24 16:46:05.191+07,,::1,GET,/logs,200,58.375,60.126
174,,2022-10-24 16:47:36.885+07,,::1,GET,/logs,200,325.909,327.587
175,,2022-10-24 16:48:12.09+07,,::1,GET,/logs,200,314.459,316.339
176,,2022-10-24 16:48:26.64+07,,::1,GET,/products,304,283.561,284.542
177,,2022-10-24 16:48:26.914+07,,::1,GET,/product/picture/3,304,37.609,38.63
178,,2022-10-24 16:48:27.175+07,,::1,GET,/product/picture/4,304,205.145,206.577
179,,2022-10-24 16:48:27.6+07,,::1,GET,/product/picture/5,304,612.821,614.801
180,,2022-10-24 16:48:27.733+07,,::1,GET,/product/picture/6,304,706.899,708.045
181,,2022-10-24 16:48:29.014+07,,::1,GET,/product/picture/8,304,1984.398,1985.922
182,,2022-10-24 16:48:29.064+07,,::1,GET,/product/picture/7,304,2031.595,2032.82
183,,2022-10-24 16:48:29.807+07,,::1,GET,/product/picture/9,304,2636.746,2639.455
184,,2022-10-24 16:48:29.858+07,,::1,GET,/product/picture/11,304,799.376,800.814
185,,2022-10-24 16:48:29.926+07,,::1,GET,/product/picture/10,304,2195.914,2198.493
186,,2022-10-24 16:48:30.052+07,,::1,GET,/payments,304,224.32,227.352
187,,2022-10-24 16:48:30.424+07,,::1,GET,/product/picture/12,304,1362.597,1364.743
188,,2022-10-24 16:48:31.456+07,,::1,GET,/logs,200,44.428,46.331
189,,2022-10-24 16:50:04.396+07,,::1,GET,/logs,200,317.684,319.503
190,,2022-10-24 16:55:08.699+07,,::1,GET,/logs,200,322.565,324.297
191,,2022-10-24 16:58:19.181+07,,::1,GET,/logs,200,318.74,320.508
192,,2022-10-25 08:28:51.03+07,,::1,GET,/logs,200,1496.485,1511.377
193,,2022-10-25 08:29:32.978+07,,::1,GET,/logs,200,723.222,737.2
194,,2022-10-25 08:30:16.852+07,,::1,GET,/logs,200,811.21,814.566
195,,2022-10-25 08:41:56.117+07,,::1,GET,/logs,200,3359.605,3362.404
196,,2022-10-25 08:45:02.158+07,,::1,GET,/logs,200,1366.094,1369.162
197,,2022-10-25 08:47:13.863+07,,::1,GET,/logs,200,1172.862,1192.418
198,,2022-10-25 08:48:19.216+07,,::1,GET,/logs,200,1547.917,1550.303
199,,2022-10-25 08:51:07.93+07,,::1,GET,/logs,200,541.607,646.876
200,,2022-10-25 08:53:02.679+07,,::1,GET,/logs,200,687.764,689.924
201,,2022-10-25 08:54:46.854+07,,::1,GET,/logs,200,772.397,775.507
202,,2022-10-25 08:56:12.347+07,,::1,GET,/logs,200,371.651,373.605
203,,2022-10-25 09:01:00.332+07,,::1,GET,/logs,200,415.054,416.993
204,,2022-10-25 09:01:38.034+07,,::1,GET,/logs,200,428.063,431.077
205,,2022-10-25 09:03:19.142+07,,::1,GET,/logs,200,569.159,571.474
206,,2022-10-25 09:07:15.407+07,,::1,GET,/logs,200,343.983,347.654
207,,2022-10-25 09:09:05.117+07,,::1,GET,/logs,200,378.166,381.019
208,,2022-10-25 09:13:15.409+07,,::1,GET,/logs,200,360.917,366.311
209,,2022-10-25 09:17:29.988+07,,::1,GET,/logs,200,357.792,360.348
210,,2022-10-25 09:19:16.327+07,,::1,GET,/logs,200,505.052,508.548
211,,2022-10-25 09:21:35.312+07,,::1,GET,/logs,200,366.103,368.682
212,,2022-10-25 09:22:58.284+07,,::1,GET,/logs,200,388.231,391.083
213,,2022-10-25 09:24:20.514+07,,::1,OPTIONS,/users?role=3,204,2.153,4.207
214,,2022-10-25 09:24:22.451+07,,::1,OPTIONS,/users?role=2,204,1.083,3.807
215,,2022-10-25 09:25:28.99+07,,::1,GET,/logs,200,383.818,385.898
216,,2022-10-25 09:33:09.311+07,,::1,OPTIONS,/users?role=3,204,0.636,2.473
217,,2022-10-25 09:33:11.151+07,,::1,OPTIONS,/users?role=2,204,0.682,2.396
218,,2022-10-25 09:33:14.131+07,,::1,OPTIONS,/users?role=3,204,0.968,2.253
219,,2022-10-25 09:46:52.723+07,,::1,OPTIONS,/carts/null,204,1.306,2.371
220,,2022-10-25 09:46:55.652+07,,::1,GET,/products,200,1368.856,1372.995
221,,2022-10-25 09:46:55.906+07,,::1,GET,/carts?userId=null,500,1634.681,1635.922
222,,2022-10-25 09:46:55.976+07,,::1,PUT,/carts/null,400,1724.453,1725.486
223,,2022-10-25 09:46:56.891+07,,::1,GET,/product/picture/6,200,413.211,416.544
224,,2022-10-25 09:46:57.472+07,,::1,GET,/product/picture/7,200,398.25,990.49
225,,2022-10-25 09:46:57.586+07,,::1,GET,/product/picture/4,200,1125.48,1176.773
226,,2022-10-25 09:46:57.666+07,,::1,GET,/product/picture/3,200,1303.638,1329.349
227,,2022-10-25 09:46:57.774+07,,::1,GET,/product/picture/8,200,1168.111,1340.128
228,,2022-10-25 09:46:57.894+07,,::1,GET,/product/picture/9,200,304.542,351.26
229,,2022-10-25 09:46:57.99+07,,::1,GET,/product/picture/5,200,422.572,1529.655
230,,2022-10-25 09:46:58.161+07,,::1,GET,/product/picture/12,200,423.584,429.956
231,,2022-10-25 09:46:58.324+07,,::1,GET,/product/picture/10,200,395.08,561.902
232,,2022-10-25 09:46:58.394+07,,::1,GET,/product/picture/11,200,197.939,749.094
233,,2022-10-25 09:49:16.204+07,,::1,OPTIONS,/carts/null,204,0.616,2.679
234,,2022-10-25 09:49:17.72+07,,::1,PUT,/carts/null,400,1498.733,1502.921
235,,2022-10-25 09:49:17.742+07,,::1,GET,/carts?userId=null,500,1484.579,1486.33
236,,2022-10-25 09:49:17.775+07,,::1,GET,/products,304,1514.567,1515.721
237,,2022-10-25 09:49:18.766+07,,::1,GET,/product/picture/3,304,15.888,17.325
238,,2022-10-25 09:49:18.792+07,,::1,GET,/product/picture/4,304,7.861,8.816
239,,2022-10-25 09:49:18.849+07,,::1,GET,/product/picture/5,304,10.616,11.493
240,,2022-10-25 09:49:18.892+07,,::1,GET,/product/picture/6,304,6.383,7.211
241,,2022-10-25 09:49:18.921+07,,::1,GET,/product/picture/7,304,17,18.028
242,,2022-10-25 09:49:18.936+07,,::1,GET,/product/picture/8,304,18.896,19.967
243,,2022-10-25 09:49:18.97+07,,::1,GET,/product/picture/9,304,7.258,8.303
244,,2022-10-25 09:49:19.005+07,,::1,GET,/product/picture/10,304,7.033,7.956
245,,2022-10-25 09:49:19.027+07,,::1,GET,/product/picture/11,304,7.209,8.367
246,,2022-10-25 09:49:19.068+07,,::1,GET,/product/picture/12,304,6.966,7.947
247,,2022-10-25 09:58:36.52+07,,::1,OPTIONS,/carts/null,204,0.733,1.96
248,,2022-10-25 09:58:38.492+07,,::1,PUT,/carts/null,400,1918.799,1925.444
249,,2022-10-25 09:58:38.592+07,,::1,GET,/carts?userId=null,500,2008.342,2009.587
250,,2022-10-25 09:58:38.732+07,,::1,GET,/products,304,2133.264,2146.623
251,,2022-10-25 09:58:38.877+07,,::1,GET,/product/picture/3,304,40.863,45.308
252,,2022-10-25 09:58:39.254+07,,::1,GET,/product/picture/4,304,208.629,209.551
253,,2022-10-25 09:58:39.323+07,,::1,GET,/product/picture/5,304,83.982,87.334
254,,2022-10-25 09:58:39.377+07,,::1,GET,/product/picture/6,304,130.358,134.253
255,,2022-10-25 09:58:39.448+07,,::1,GET,/product/picture/7,304,199.574,201.09
259,,2022-10-25 09:58:41.134+07,,::1,GET,/product/picture/11,304,1080.097,1081.872
1255,,2022-10-26 16:19:22.206+07,,::1,OPTIONS,/carts/17,204,0.54,1.526
1280,,2022-10-26 16:31:33.207+07,,::1,POST,/login,200,438.783,439.678
1281,,2022-10-26 16:31:33.511+07,,::1,GET,/product/picture/3,200,20.142,23.764
1282,,2022-10-26 16:31:33.653+07,,::1,GET,/product/picture/4,200,8.425,11.333
1283,,2022-10-26 16:31:33.726+07,,::1,OPTIONS,/carts/17,204,1.674,3.064
1284,,2022-10-26 16:31:34.521+07,,::1,GET,/product/picture/8,200,104.22,484.738
1285,,2022-10-26 16:31:34.857+07,,::1,GET,/product/picture/9,200,792.591,794.716
1287,,2022-10-26 16:31:36.071+07,,::1,GET,/product/picture/12,200,990.597,2006.071
1311,,2022-10-26 16:41:36.772+07,,::1,GET,/product/picture/9,200,4700.875,4702.98
1322,,2022-10-26 16:41:41.774+07,,::1,GET,/product/picture/10,200,707.576,716.987
1336,,2022-10-26 16:42:12.413+07,,::1,GET,/product/picture/11,200,2397.573,2578.164
1355,,2022-10-26 16:45:45.074+07,,::1,GET,/product/picture/11,200,1835.412,3886.234
1382,,2022-10-26 22:38:55.441+07,,::1,GET,/product/picture/13,200,1694.192,1696.352
1407,,2022-10-27 09:27:13.019+07,,::1,GET,/product/picture/7,200,692.949,701.912
1411,,2022-10-27 09:27:13.309+07,,::1,GET,/product/picture/8,200,693.417,995.235
1429,,2022-10-27 09:28:39.54+07,,::1,GET,/product/picture/10,200,29.918,47.121
1449,,2022-10-27 09:35:49.639+07,,::1,GET,/product/picture/9,200,124.06,128.679
1471,,2022-10-27 09:38:30.883+07,,::1,POST,/login,200,455.554,457.885
1489,26,2022-10-27 09:42:03.251+07,1,::1,DELETE,/users/23,200,867.771,870.298
1490,,2022-10-27 09:42:04.187+07,,::1,OPTIONS,/users/23,204,0.71,2.502
1493,26,2022-10-27 09:42:09.219+07,1,::1,DELETE,/users/23,200,5.096,6.521
1528,,2022-10-27 09:44:10.138+07,,::1,GET,/product/picture/6,200,486.465,488.159
1554,,2022-10-27 09:50:19.108+07,,::1,OPTIONS,/carts/13,204,0.481,1.571
1555,,2022-10-27 09:50:19.163+07,,::1,OPTIONS,/carts?userId=13,204,0.753,5.492
1578,,2022-10-27 09:52:43.297+07,,::1,GET,/product/picture/14,304,192.824,194.33
1579,,2022-10-27 09:52:49.046+07,,::1,GET,/payments/image/47,304,17.582,18.637
1580,,2022-10-27 09:52:49.075+07,,::1,GET,/payments/image/49,200,73.187,74.966
1581,,2022-10-27 09:52:51.928+07,,::1,OPTIONS,/payments/49,204,62.09,63.308
1619,,2022-10-27 10:05:14.822+07,,::1,GET,/products/4,304,483.188,484.467
1656,,2022-10-27 10:20:25.795+07,,::1,GET,/product/picture/10,200,873.41,1717.303
1683,,2022-10-27 10:24:57.952+07,,::1,GET,/product/picture/10,200,339.247,343.447
1725,,2022-10-27 10:36:37.023+07,,::1,OPTIONS,/carts/13,204,0.537,1.652
1732,,2022-10-27 10:36:46.381+07,,::1,GET,/product/picture/4,200,40.564,44.652
1733,,2022-10-27 10:36:46.587+07,,::1,GET,/product/picture/6,200,35.507,37.892
1734,,2022-10-27 10:36:46.609+07,,::1,GET,/product/picture/5,200,19.601,134.694
1735,,2022-10-27 10:36:46.943+07,,::1,GET,/product/picture/7,200,37.055,50.242
1736,,2022-10-27 10:36:47.319+07,,::1,GET,/product/picture/9,200,11.743,13.513
1737,,2022-10-27 10:36:47.362+07,,::1,GET,/product/picture/8,200,39.281,71.279
1738,,2022-10-27 10:36:47.531+07,,::1,GET,/product/picture/10,200,76.577,79.511
1739,,2022-10-27 10:36:48+07,,::1,GET,/product/picture/11,200,9.062,54.409
1773,,2022-10-27 10:41:14.273+07,,::1,GET,/product/picture/8,200,85.808,290.116
1776,,2022-10-27 10:41:15.279+07,,::1,GET,/product/picture/13,200,131.05,132.692
1777,,2022-10-27 10:41:15.316+07,,::1,GET,/product/picture/14,200,157.302,163.779
1778,,2022-10-27 10:41:15.552+07,,::1,GET,/product/picture/11,200,266.947,656.137
1807,,2022-10-27 10:45:16.885+07,,::1,GET,/product/picture/9,200,105.798,107.856
1806,,2022-10-27 10:45:16.855+07,,::1,GET,/product/picture/12,200,532.271,570.521
1838,,2022-10-27 10:47:47.989+07,,::1,GET,/product/picture/6,200,532.619,534.148
1842,,2022-10-27 10:47:48.572+07,,::1,OPTIONS,/carts/13,204,1.373,2.267
1845,,2022-10-27 10:47:50.285+07,,::1,GET,/product/picture/12,200,203.99,489.251
1864,,2022-10-27 10:48:20.038+07,,::1,GET,/product/picture/5,200,851.789,3063.015
1863,,2022-10-27 10:48:20.026+07,,::1,GET,/product/picture/13,200,584.007,585.408
1868,,2022-10-27 10:48:20.67+07,,::1,GET,/product/picture/11,200,591.114,1239.794
1888,,2022-10-27 10:56:47.065+07,,::1,OPTIONS,/carts?userId=13,204,1.354,2.192
1927,,2022-10-27 11:02:11.41+07,,::1,GET,/products/3,200,427.806,428.798
1932,,2022-10-27 11:02:18.179+07,,::1,GET,/product/picture/3,200,3639.646,3940.306
1954,,2022-10-27 11:03:31.673+07,,::1,GET,/product/picture/10,200,2419.492,2802.395
1955,,2022-10-27 11:03:32.866+07,,::1,GET,/product/picture/12,200,123.98,126.648
1956,,2022-10-27 11:03:33.467+07,,::1,GET,/product/picture/11,200,896.425,2683.074
